Не сдал(-а);Посещение до Контрольная работа 1;Баллы до Контрольная работа 1;Количество баллов до Контрольная работа 1;Корень дисперсии баллов до Контрольная работа 1;Доставленные баллы на Контрольная работа 1;Контрольная работа 1;Присутствие на Контрольная работа 1;Посещение до Контрольная работа 2;Баллы до Контрольная работа 2;Количество баллов до Контрольная работа 2;Корень дисперсии баллов до Контрольная работа 2;Доставленные баллы на Контрольная работа 2;Контрольная работа 2;Присутствие на Контрольная работа 2;Посещение до Контрольная работа 3;Баллы до Контрольная работа 3;Количество баллов до Контрольная работа 3;Корень дисперсии баллов до Контрольная работа 3;Доставленные баллы на Контрольная работа 3;Контрольная работа 3;Присутствие на Контрольная работа 3
0;0.91;0.055;0.2727272727272727;0.4104573047937394;0.0;5.0;1.0;0.8;0.055;0.8;0.14629004822651723;0.0;8.0;1.0;0.86;0.095;0.5;0.0902347965320045;0.0;10.0;1.0
1;0.45;0.0385;0.4545454545454546;0.2612231494381646;0.0;4.0;1.0;1.0;0.0215;0.8;0.0538408087311558;0.0;4.0;1.0;0.29;0.11199999999999999;0.625;0.10677407016491348;0.0;2.0;1.0
0;0.82;0.10300000000000001;0.8181818181818182;0.29199394894868125;0.0;7.5;1.0;1.0;0.0705;1.0;0.04541207779146999;0.0;10.0;1.0;1.0;0.1685;1.0;0.03224238553896222;0.0;10.0;1.0
0;0.73;0.0845;0.7272727272727273;0.3393743866811689;0.0;5.0;1.0;0.4;0.022000000000000002;0.6000000000000001;0.08665868465687179;0.0;3.0;1.0;0.71;0.109;0.75;0.08373974139425298;0.0;5.0;1.0
0;0.91;0.09;0.36363636363636365;0.2809806725371446;0.0;20.0;1.0;1.0;0.1;1.0;0.0;0.0;20.0;1.0;0.75;0.08;0.5;0.06231430741472564;0.0;20.0;0.0
1;0.73;0.04;0.36363636363636365;0.07221033315899564;0.0;0.0;1.0;1.0;0.06;0.4;0.42764398444489626;0.0;4.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0
1;0.45;0.0;0.0;0.0;0.0;10.0;1.0;0.6;0.0;0.0;0.0;0.0;8.0;1.0;0.38;0.0;0.0;0.0;0.0;6.0;0.0
0;1.0;0.02;0.09090909090909091;0.06408092434993107;0.0;1.0;1.0;1.0;0.05;1.0;0.0;0.0;20.0;1.0;1.0;0.13;0.25;0.2193206913517207;0.0;15.0;1.0
1;0.91;0.03;0.2727272727272727;0.3596184845838772;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.02;0.125;0.03686564142941129;0.0;5.0;1.0
0;0.82;0.0;0.0;0.0;0.0;8.0;1.0;1.0;0.0;0.0;0.0;0.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;15.0;1.0
0;1.0;0.04;0.36363636363636365;0.2870151309816073;0.0;20.0;1.0;1.0;0.05;1.0;0.0;0.0;20.0;1.0;1.0;0.08;1.0;0.0;0.0;20.0;1.0
0;0.91;0.08;0.36363636363636365;0.4100128917310377;0.0;20.0;1.0;0.8;0.03;0.4;0.17643243655649235;0.0;20.0;1.0;0.88;0.0;0.0;0.0;0.0;6.0;0.0
0;0.18;0.73;0.09090909090909091;0.751781898448875;0.0;14.5;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.62;0.075;0.125;0.13824615536029233;0.0;0.0;1.0
1;0.36;0.0;0.0;0.0;0.0;7.0;1.0;0.2;0.0;0.0;0.0;0.0;1.0;1.0;0.38;0.0;0.0;0.0;0.0;2.0;1.0
1;1.0;0.0;0.0;0.2217888804169152;0.0;0.0;1.0;1.0;0.08;0.4;0.45412077791469985;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
1;0.73;0.0;0.0;0.10315761879856519;0.0;14.0;1.0;0.6;0.0;0.0;0.0;0.0;8.0;1.0;1.0;0.0;0.0;0.0;0.0;10.0;1.0
0;0.27;0.065;0.4545454545454546;0.1536199159347064;0.0;7.0;1.0;0.4;0.0;0.0;0.0;0.0;2.75;1.0;0.88;0.042;0.5;0.0380831686096822;0.0;4.0;1.0
1;0.0;0.0;0.0;0.37704109670875574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0.73;0.0;0.0;0.0;0.0;16.0;1.0;1.0;0.0;0.0;0.0;0.0;10.0;1.0;0.88;0.0;0.0;0.0;0.0;10.0;1.0
1;0.91;0.0;0.0;0.41263047519426077;0.0;15.0;1.0;0.6;0.03;0.2;0.2646486548347386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.06;0.2;0.5292973096694771;0.0;15.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
0;0.82;0.04;0.36363636363636365;0.37971005857008566;0.0;11.0;1.0;1.0;0.05;1.0;0.0;0.0;10.0;1.0;1.0;0.14;1.0;0.053965773240385415;0.0;18.0;1.0
1;0.55;0.02;0.18181818181818182;0.1541690323649257;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;18.0;1.0;0.88;0.0;0.0;0.0;0.0;2.0;1.0
1;0.73;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.01;0.2;0.0882162182782462;0.0;0.0;1.0;0.71;0.0;0.0;0.0;0.0;0.0;0.0
0;0.91;0.04;0.36363636363636365;0.01872280273304132;0.0;13.0;1.0;1.0;0.05;1.0;0.0;0.0;9.0;1.0;1.0;0.08;1.0;0.0;0.0;20.0;1.0
0;0.36;0.01;0.09090909090909091;0.3502805011211326;0.0;17.0;1.0;1.0;0.025;0.6000000000000001;0.09862873039405896;0.0;19.75;1.0;0.62;0.2;0.125;0.3686564142941129;0.0;10.75;0.0
0;0.91;0.01;0.09090909090909091;0.14592980517172652;0.0;14.0;1.0;1.0;0.05;0.6000000000000001;0.19725746078811793;0.0;0.0;0.0;1.0;0.04;0.5;0.027867805470029143;0.0;16.0;1.0
0;0.91;0.02;0.18181818181818182;0.4116584350332903;0.0;1.0;1.0;1.0;0.03;0.2;0.2646486548347386;0.0;20.0;1.0;0.88;0.1;0.125;0.18432820714705644;0.0;10.0;1.0
0;0.73;0.0;0.0;0.36105166579497827;0.0;12.0;1.0;1.0;0.005;0.2;0.0441081091391231;0.0;4.0;1.0;0.88;0.115;0.25;0.20165082225099915;0.0;7.5;1.0
0;1.0;0.075;0.36363636363636365;0.1910669652427414;0.0;8.0;1.0;1.0;0.02;0.4;0.10804236090984298;0.0;8.0;1.0;0.86;0.04;0.375;0.03941102844929034;0.0;13.0;1.0
0;0.27;0.425;0.09090909090909091;0.5160201464350656;0.0;12.0;1.0;1.0;0.005;0.2;0.044108109139123094;0.0;16.0;1.0;1.0;0.105;0.125;0.19354461750440927;0.0;7.5;1.0
0;0.27;0.01;0.09090909090909091;0.09374765258215925;0.0;19.75;1.0;1.0;0.005;0.2;0.0441081091391231;0.0;16.0;1.0;1.0;0.2;0.125;0.3686564142941129;0.0;16.5;1.0
1;0.73;0.0;0.0;0.13687834354068645;0.0;11.0;1.0;1.0;0.0;0.0;0.0;0.0;15.0;1.0;0.88;0.0;0.0;0.0;0.0;4.0;1.0
1;0.18;0.015;0.18181818181818182;0.22631493786138765;0.0;17.0;1.0;0.8;0.0;0.0;0.0;0.0;0.5;0.0;0.62;0.0;0.0;0.0;0.0;13.0;0.0
1;0.82;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.09;0.6000000000000001;0.42764398444489626;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
0;0.64;0.0;0.0;0.051578809399282596;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;14.0;1.0;1.0;0.17;0.375;0.1857708547511624;0.0;0.0;1.0
1;0.45;0.0;0.0;0.20631523759713039;0.0;18.0;1.0;1.0;0.0;0.0;0.0;0.0;13.0;1.0;0.62;0.0;0.0;0.0;0.0;13.0;0.0
0;0.82;0.0;0.0;0.07221033315899562;0.0;15.0;1.0;1.0;0.08;0.4;0.45412077791469985;0.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;18.0;1.0
0;1.0;0.0;0.0;0.3301043801554086;0.0;10.5;1.0;1.0;0.0;0.0;0.0;0.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;12.5;1.0
0;0.36;0.0;0.0;0.3301043801554086;0.0;12.0;1.0;1.0;0.01;0.2;0.08821621827824619;0.0;11.5;1.0;0.75;0.075;0.125;0.13824615536029233;0.0;11.0;1.0
1;1.0;0.0;0.0;0.13086843067190465;0.0;0.0;1.0;0.8;0.03;0.2;0.2646486548347386;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0.82;0.02;0.18181818181818182;0.014153108536499362;0.0;1.0;1.0;0.8;0.0;0.0;0.0;0.0;18.0;1.0;0.88;0.1;0.125;0.18432820714705644;0.0;10.0;1.0
0;1.0;0.1;0.36363636363636365;0.25803964018471137;0.0;9.0;1.0;1.0;0.1;1.0;0.13948208816291768;0.0;15.0;1.0;1.0;0.26;0.875;0.13581088437875816;0.0;13.0;1.0
0;0.64;0.048499999999999995;0.2727272727272727;0.19494658779199547;0.0;12.0;1.0;1.0;0.0765;0.8;0.20847790055412407;0.0;11.5;1.0;1.0;0.2;1.0;0.05745095275354788;0.0;12.0;0.0
0;1.0;0.04;0.36363636363636365;0.2664301536829622;0.0;11.0;1.0;0.8;0.04;0.8;0.08821621827824619;0.0;7.0;0.0;1.0;0.08;1.0;0.0;0.0;20.0;1.0
0;0.55;0.0;0.0;0.22694676135684344;0.0;20.0;1.0;0.8;0.0;0.0;0.0;0.0;8.0;1.0;1.0;0.1;0.125;0.18432820714705644;0.0;5.0;1.0
0;0.27;0.26;0.18181818181818182;0.25274545378668084;0.0;17.5;1.0;0.8;0.0;0.0;0.0;0.0;11.0;1.0;1.0;0.185;0.375;0.3201577582748725;0.0;12.0;1.0
0;0.91;0.04;0.2727272727272727;0.105586600579069;0.0;20.0;1.0;1.0;0.07;0.8;0.17643243655649238;0.0;20.0;1.0;1.0;0.02;0.25;0.024134227484768175;0.0;13.0;0.0
0;0.64;0.02;0.18181818181818182;0.1029146087583226;0.0;12.0;0.0;0.4;0.02;0.4;0.10804236090984298;0.0;6.0;0.0;0.5;0.04;0.5;0.027867805470029143;0.0;20.0;1.0
0;1.0;0.06;0.2727272727272727;0.1655066714981033;0.0;6.0;1.0;1.0;0.075;1.0;0.13948208816291768;0.0;4.0;1.0;1.0;0.1;1.0;0.04406286933789566;0.0;12.0;1.0
1;0.82;0.0;0.0;0.18052583289748914;0.0;0.0;1.0;1.0;0.01;0.2;0.0882162182782462;0.0;0.0;1.0;0.62;0.0;0.0;0.0;0.0;0.0;0.0
0;0.27;0.07;0.36363636363636365;0.03403005979576056;0.0;10.0;0.0;0.0;0.07;0.6000000000000001;0.33007486475406217;0.0;7.0;0.0;0.12;0.29;0.75;0.36625495923365237;0.0;10.0;0.0
0;1.0;0.08;0.36363636363636365;0.3072398318694128;0.0;9.0;1.0;1.0;0.085;1.0;0.1323243274173693;0.0;9.0;1.0;1.0;0.1575;1.0;0.02991532983937482;0.0;11.0;1.0
0;0.82;0.0;0.0;0.16247324960774018;0.0;13.0;1.0;0.8;0.06;0.2;0.5292973096694771;0.0;8.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
1;0.82;0.01;0.09090909090909091;0.29872783498539657;0.0;1.0;1.0;0.6;0.0;0.0;0.0;0.0;12.0;1.0;0.62;0.02;0.125;0.03686564142941129;0.0;10.0;1.0
0;0.55;0.01;0.09090909090909091;0.24718607663569547;0.0;20.0;1.0;0.4;0.02;0.4;0.10804236090984298;0.0;0.0;0.0;0.75;0.13;0.75;0.13634592604772633;0.0;20.0;1.0
1;0.64;0.015;0.18181818181818182;0.2057113368019315;0.0;0.0;1.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0.91;0.0;0.0;0.0;0.0;19.0;1.0;1.0;0.0;0.0;0.0;0.0;19.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
0;0.82;0.0;0.0;0.18568371383741736;0.0;14.5;1.0;1.0;0.0;0.0;0.0;0.0;14.0;1.0;0.71;0.0;0.0;0.0;0.0;17.5;1.0
0;0.55;0.005;0.09090909090909091;0.3814145407958278;0.0;20.0;1.0;1.0;0.005;0.2;0.044108109139123094;0.0;14.5;1.0;0.75;0.205;0.25;0.33771753298667817;0.0;18.5;1.0
0;1.0;0.045;0.2727272727272727;0.1236120297444435;0.0;6.5;1.0;1.0;0.1;0.6000000000000001;0.41844626448875305;0.0;7.0;1.0;1.0;0.205;0.75;0.10560160988033929;0.0;12.0;1.0
0;1.0;0.02;0.18181818181818182;0.3498066111883939;0.0;1.0;1.0;1.0;0.04;0.4;0.25719226256281313;0.0;20.0;1.0;1.0;0.12;0.125;0.22119384857646773;0.0;10.0;1.0
0;0.73;0.0;0.0;0.2682098088762695;0.0;14.0;1.0;1.0;0.08;0.4;0.45412077791469985;0.0;8.0;1.0;0.88;0.0;0.0;0.0;0.0;10.0;1.0
0;0.91;0.0;0.0;0.21663099947698689;0.0;13.0;1.0;0.6;0.0;0.0;0.0;0.0;5.5;1.0;1.0;0.0;0.0;0.0;0.0;12.5;1.0
0;0.91;0.04;0.36363636363636365;0.3076063451532603;0.0;11.0;1.0;1.0;0.05;1.0;0.0;0.0;18.0;1.0;1.0;0.08;1.0;0.0;0.0;15.0;0.0
1;0.82;0.02;0.09090909090909091;0.20613311435645934;0.0;1.0;1.0;0.8;0.0;0.0;0.0;0.0;17.0;1.0;0.75;0.0;0.0;0.0;0.0;0.0;1.0
0;1.0;0.0;0.0;0.0;0.0;15.0;1.0;1.0;0.08;0.4;0.45412077791469985;0.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
0;0.82;0.0;0.0;0.3094728563956956;0.0;12.0;1.0;0.4;0.0;0.0;0.0;0.0;5.0;1.0;1.0;0.13;0.125;0.23962666929117338;0.0;3.0;1.0
0;0.45;0.0;0.0;0.2242832352247587;0.0;15.0;1.0;0.8;0.0;0.0;0.0;0.0;9.0;1.0;1.0;0.16;0.375;0.19105204877368667;0.0;0.0;1.0
1;1.0;0.01;0.09090909090909091;0.22657409499280534;0.0;3.0;1.0;1.0;0.005;0.2;0.044108109139123094;0.0;0.0;1.0;1.0;0.05;0.375;0.04776301219342167;0.0;0.0;1.0
0;0.64;0.005;0.09090909090909091;0.0051578809399282595;0.0;17.75;1.0;1.0;0.005;0.2;0.044108109139123094;0.0;14.0;1.0;1.0;0.15;0.25;0.25607692934661824;0.0;16.5;1.0
0;0.36;0.005;0.09090909090909091;0.2026040242208363;0.0;20.0;1.0;1.0;0.005;0.2;0.044108109139123094;0.0;20.0;1.0;1.0;0.2;0.125;0.3686564142941129;0.0;18.0;1.0
0;0.91;0.04;0.2727272727272727;0.09599105238152582;0.0;5.5;1.0;0.4;0.045;0.6000000000000001;0.20212874889140506;0.0;16.0;1.0;1.0;0.145;0.5;0.1230115837659638;0.0;10.0;1.0
1;0.64;0.02;0.18181818181818182;0.2776702291785468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43;0.04;0.5;0.027867805470029143;0.0;16.0;1.0
1;1.0;0.06;0.2727272727272727;0.1850759095426907;0.0;20.0;1.0;1.0;0.01;0.2;0.0882162182782462;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0
0;0.64;0.025;0.2727272727272727;0.014642227014991118;0.0;5.0;0.0;0.0;0.03;0.6000000000000001;0.10804236090984298;0.0;8.0;0.0;0.62;0.0;0.0;0.0;0.0;18.0;1.0
0;0.64;0.0;0.0;0.41263047519426077;0.0;12.0;1.0;0.8;0.0;0.0;0.0;0.0;20.0;0.0;0.88;0.0;0.0;0.0;0.0;16.0;0.0
0;0.55;0.0;0.0;0.17536795195756083;0.0;16.0;1.0;1.0;0.0;0.0;0.0;0.0;12.5;1.0;0.88;0.15;0.125;0.27649231072058467;0.0;13.0;1.0
1;0.27;0.0;0.0;0.1404711619100481;0.0;0.5;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.01;0.125;0.018432820714705644;0.0;0.0;1.0
0;0.64;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;15.0;1.0;1.0;0.21;0.375;0.2245693866049932;0.0;0.0;1.0
0;0.18;0.0;0.0;0.3094728563956956;0.0;9.0;0.0;0.0;0.02;0.2;0.17643243655649238;0.0;2.0;0.0;0.12;0.58;0.5;1.0;0.0;5.0;0.0
1;0.45;0.0;0.0;0.24757828511655652;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.02;0.125;0.03686564142941129;0.0;0.0;1.0
0;1.0;0.0;0.0;0.015473642819784783;0.0;17.0;1.0;1.0;0.0;0.0;0.0;0.0;16.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
0;0.64;0.0;0.0;0.3919989514345477;0.0;14.0;1.0;0.8;0.06;0.4;0.42764398444489626;0.0;7.0;1.0;0.75;0.04;0.125;0.07373128285882258;0.0;20.0;1.0
0;0.91;0.0;0.0;0.41263047519426077;0.0;15.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;14.0;1.0
1;0.73;0.0;0.0;0.278525570756126;0.0;8.0;1.0;0.8;0.0;0.0;0.0;0.0;3.5;1.0;1.0;0.1;0.125;0.18432820714705644;0.0;5.0;1.0
1;1.0;0.0;0.0;0.06214689426289224;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;0.88;0.0;0.0;0.0;0.0;4.0;1.0
1;0.82;0.07;0.36363636363636365;0.03403005979576056;0.0;1.0;1.0;0.8;0.03;0.4;0.17643243655649235;0.0;2.0;1.0;0.57;0.02;0.25;0.024134227484768175;0.0;0.0;1.0
1;0.55;0.04;0.36363636363636365;0.12277362792455193;0.0;17.0;1.0;0.6;0.0;0.0;0.0;0.0;16.0;1.0;0.62;0.0;0.0;0.0;0.0;2.0;0.0
0;0.82;0.01;0.09090909090909091;0.07234024690689099;0.0;20.0;1.0;1.0;0.04;0.6000000000000001;0.1650374323770311;0.0;20.0;0.0;0.62;0.03;0.375;0.026982886620192707;0.0;15.0;0.0
0;0.73;0.0;0.0;0.20631523759713039;0.0;14.0;1.0;1.0;0.06;0.4;0.42764398444489626;0.0;7.0;1.0;0.75;0.04;0.125;0.07373128285882258;0.0;20.0;1.0
0;1.0;0.0;0.0;0.41263047519426077;0.0;10.0;1.0;1.0;0.09;0.6000000000000001;0.42764398444489626;0.0;14.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
0;0.82;0.0;0.0;0.3919989514345477;0.0;12.0;1.0;1.0;0.0;0.0;0.0;0.0;16.0;1.0;0.88;0.0;0.0;0.0;0.0;18.0;1.0
1;0.27;0.0;0.0;0.20631523759713039;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;0.45;0.01;0.09090909090909091;0.010315761879856519;0.0;2.0;1.0;0.8;0.05;0.2;0.4410810913912309;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0.82;0.05;0.2727272727272727;0.029284454029982237;0.0;9.0;1.0;1.0;0.07;1.0;0.16206354136476445;0.0;9.0;1.0;1.0;0.115;1.0;0.03800023339240229;0.0;11.0;1.0
0;1.0;0.0;0.0;0.2527361660564847;0.0;15.0;1.0;1.0;0.08;0.4;0.45412077791469985;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;18.0;1.0
1;0.36;0.0;0.0;0.20631523759713039;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
1;0.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0;0.82;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;10.5;1.0;1.0;0.0;0.0;0.0;0.0;17.5;1.0
0;0.82;0.01;0.09090909090909091;0.37090360297276986;0.0;15.0;1.0;1.0;0.03;0.6000000000000001;0.10804236090984298;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;15.0;1.0
0;1.0;0.0;0.0;0.09284185691870868;0.0;1.0;1.0;1.0;0.03;0.6000000000000001;0.10804236090984298;0.0;20.0;1.0;1.0;0.08;1.0;0.0;0.0;20.0;1.0
1;0.18;0.0;0.0;0.257894046996413;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.01;0.125;0.018432820714705644;0.0;1.0;1.0
1;0.27;0.0;0.0;0.03610516657949781;0.0;0.0;0.0;0.4;0.02;0.2;0.17643243655649238;0.0;20.0;1.0;0.5;0.02;0.125;0.03686564142941129;0.0;4.0;1.0
1;0.73;0.02;0.09090909090909091;0.020631523759713038;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;7.0;1.0;0.62;0.0;0.0;0.0;0.0;0.0;1.0
0;0.82;0.0;0.0;0.0;0.0;17.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
1;0.82;0.0;0.0;0.19599947571727386;0.0;11.0;1.0;0.6;0.0;0.0;0.0;0.0;12.0;1.0;0.86;0.0;0.0;0.0;0.0;14.0;1.0
0;1.0;0.07;0.6363636363636364;0.10122812384034965;0.0;0.0;0.0;0.4;0.01;0.2;0.08821621827824619;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;15.0;0.0
1;0.73;0.01;0.09090909090909091;0.37090360297276986;0.0;14.0;1.0;1.0;0.0;0.0;0.0;0.0;13.0;1.0;0.75;0.0;0.0;0.0;0.0;8.0;1.0
0;0.82;0.0;0.0;0.08252609503885215;0.0;16.0;1.0;0.8;0.08;0.4;0.45412077791469985;0.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;15.0;1.0
0;0.82;0.0;0.0;0.18568371383741736;0.0;10.0;1.0;1.0;0.08;0.4;0.45412077791469985;0.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;18.0;1.0
0;0.82;0.0;0.0;0.3713674276748347;0.0;19.0;1.0;1.0;0.0;0.0;0.0;0.0;3.5;1.0;0.88;0.1025;0.25;0.17863642354418324;0.0;6.0;1.0
0;0.82;0.0;0.0;0.1823339557397204;0.0;14.0;1.0;1.0;0.08;0.4;0.45412077791469985;0.0;13.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
0;0.18;0.0575;0.36363636363636365;0.36904300477183555;0.0;4.0;1.0;0.6;0.005;0.2;0.0441081091391231;0.0;3.2;1.0;0.88;0.0855;1.0;0.03077902603501901;0.0;7.0;1.0
0;0.64;0.078;0.36363636363636365;0.3273841468189349;0.0;3.0;1.0;1.0;0.0255;0.4;0.15600808120343707;0.0;4.0;1.0;0.71;0.02;0.125;0.03686564142941129;0.0;12.0;1.0
0;0.82;0.04;0.18181818181818182;0.3288885219535684;0.0;20.0;1.0;1.0;0.02;0.2;0.1764324365564924;0.0;20.0;1.0;0.88;0.01;0.125;0.018432820714705644;0.0;20.0;1.0
1;0.82;0.01;0.09090909090909091;0.3090376702548358;0.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.38;0.0;0.0;0.0;0.0;2.0;0.0
0;0.82;0.06;0.5454545454545454;0.0716883239061001;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;12.0;1.0;0.75;0.0;0.0;0.0;0.0;12.0;0.0
0;0.82;0.01;0.09090909090909091;0.3193478883041732;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;0.0;0.88;0.0;0.0;0.0;0.0;19.0;0.0
1;0.27;0.015;0.09090909090909091;0.17514025056056629;0.0;7.0;0.0;0.0;0.02;0.4;0.10804236090984298;0.0;8.0;0.0;0.12;0.09;0.625;0.0707068339681024;0.0;4.0;0.0
0;0.91;0.17;1.0;0.26136590023834677;0.0;20.0;1.0;0.6;0.1;0.6000000000000001;0.36903491762706625;0.0;20.0;1.0;1.0;0.11;0.625;0.06790544218937908;0.0;20.0;0.0
0;0.27;0.0;0.0;0.0;0.0;18.0;1.0;1.0;0.01;0.4;0.05402118045492149;0.0;17.0;1.0;1.0;0.16;0.375;0.2741121317653847;0.0;17.5;1.0
0;1.0;0.02;0.09090909090909091;0.1529307477621724;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.08;0.125;0.14746256571764516;0.0;13.0;1.0
0;0.91;0.08;0.36363636363636365;0.26638316009344715;0.0;8.0;1.0;1.0;0.08;1.0;0.10804236090984297;0.0;12.0;0.0;0.86;0.1275;1.0;0.04923298606778545;0.0;10.0;1.0
0;0.18;0.04;0.09090909090909091;0.23080394242245625;0.0;11.75;1.0;1.0;0.0;0.0;0.0;0.0;14.5;1.0;1.0;0.12;0.125;0.22119384857646773;0.0;6.0;1.0
0;1.0;0.04;0.36363636363636365;0.11492764501442754;0.0;16.0;1.0;1.0;0.05;1.0;0.0;0.0;19.0;1.0;1.0;0.08;1.0;0.0;0.0;20.0;1.0
0;0.91;0.06;0.5454545454545454;0.21401458706683976;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
0;0.91;0.08;0.36363636363636365;0.25618934622801376;0.0;7.0;1.0;1.0;0.1;1.0;0.0;0.0;11.0;1.0;1.0;0.145;1.0;0.019395171770788474;0.0;12.0;1.0
1;0.64;0.005;0.09090909090909091;0.21123247784734986;0.0;12.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.1;0.125;0.18432820714705644;0.0;11.5;1.0
0;0.73;0.071;0.7272727272727273;0.03450681986153291;0.0;9.0;1.0;1.0;0.0325;1.0;0.06616216370868465;0.0;5.0;1.0;0.86;0.092;0.875;0.039213478190495483;0.0;10.45;1.0
0;0.36;0.06;0.09090909090909091;0.271688079125908;0.0;14.0;1.0;0.8;0.0;0.0;0.0;0.0;9.0;1.0;1.0;0.22;0.375;0.2409397019655024;0.0;0.0;1.0
0;0.73;0.0;0.0;0.17536795195756083;0.0;12.0;1.0;1.0;0.0;0.0;0.0;0.0;16.0;1.0;0.71;0.0;0.0;0.0;0.0;15.5;1.0
0;0.82;0.0;0.0;0.3404201420352651;0.0;20.0;1.0;1.0;0.03;0.6000000000000001;0.10804236090984298;0.0;12.0;0.0;0.62;0.02;0.25;0.024134227484768175;0.0;20.0;0.0
0;0.91;0.0;0.0;0.20631523759713039;0.0;20.0;1.0;1.0;0.09;0.6000000000000001;0.42764398444489626;0.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;20.0;1.0
1;0.91;0.01;0.09090909090909091;0.23687966050088907;0.0;2.5;1.0;1.0;0.02;0.4;0.10804236090984298;0.0;4.0;1.0;1.14;0.055;0.25;0.09130428330916955;0.0;0.0;0.0
0;0.73;0.03;0.2727272727272727;0.016783522105091372;0.0;15.0;0.0;0.8;0.04;0.8;0.0882162182782462;0.0;15.0;1.0;0.88;0.07;0.875;0.018432820714705644;0.0;15.0;1.0
0;1.0;0.02;0.09090909090909091;0.2575053960501452;0.0;20.0;1.0;1.0;0.01;0.2;0.0882162182782462;0.0;20.0;1.0;1.0;0.07;0.375;0.0707068339681024;0.0;20.0;1.0
